CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
3,1,Views,476,4,363,411,181,10169,3903
2,1,Views,476,1,363,3744,181,10337,3903
2,1,Views,476,2,363,1991,181,10429,3903
0,1,Views,476,6,363,405,181,10531,3903
2,1,Views,476,4,363,1055,181,10532,3903
0,1,Views,476,5,363,434,181,10886,3903
1,1,Views,476,2,363,93,181,11004,3903
3,1,Views,476,4,363,584,181,11607,3903
4,1,Views,476,3,363,1068,181,11919,3903
2,1,Views,476,2,363,148,181,12301,3903
0,1,Views,476,0,363,792,181,12580,3903
2,1,Views,476,3,363,174,181,13171,3903
4,1,Views,476,2,363,435,181,15904,3903
0,1,Views,476,3,363,607,181,17343,3903
0,1,Views,476,4,363,328,181,17598,3903
0,1,Views,476,0,363,240,181,19880,3903
1,1,Views,476,5,363,3421,181,23197,3903
2,1,Views,476,4,363,473,181,27607,3903
4,1,Views,476,1,363,816,181,28229,3903
2,1,Views,476,0,363,164,181,28311,3903
10,1,Views,476,4,363,527,181,28368,3903
1,1,Views,476,0,363,170,181,28412,3903
0,1,Views,476,5,363,2385,181,29500,3903
4,1,Views,476,2,363,299,181,32696,3903
8,1,Views,476,0,363,344,181,32725,3903
1,1,Views,476,4,363,485,181,44592,3903
0,1,Views,476,1,363,62,181,44852,3903
3,1,Views,476,2,363,279,181,46473,3903
0,1,Views,476,3,363,321,181,55386,3903
4,1,Views,476,1,363,186,181,77048,3903
0,1,Views,476,1,363,127,181,80319,3903
0,1,Views,476,0,363,91,181,80410,3903
0,1,Views,476,3,363,580,181,81368,3903
4,1,Views,476,2,363,46,181,89337,3903
0,1,Views,476,1,363,83,181,92721,3903
0,1,Views,476,0,363,61,181,99818,3903
0,1,Views,476,0,363,41,181,105885,3903
0,1,Views,476,0,363,18,181,113796,3903
0,7,Views,2481,3,337,764,456,8812,3911
2,7,Views,2481,4,337,265,456,9313,3911
3,7,Views,2481,1,337,284,456,9420,3911
0,0,Views,857,5,61,718,98,8844,3919
3,0,Views,857,1,61,781,98,23704,3919
0,0,Views,857,7,61,1945,98,37814,3919
7,56,Views,19585,15,155,1914,6948,25941,4253
2,56,Views,19585,11,155,568,6948,40739,4253
0,56,Views,19585,3,155,93,6948,58580,4253
0,56,Views,19585,6,155,96,6948,88937,4253
1,6,Views,6461,3,186,153,434,10918,4257
2,6,Views,6461,4,186,160,434,12309,4257
0,6,Views,6461,6,186,142,434,15786,4257
4,6,Views,6461,3,186,103,434,57219,4257
2,0,Views,961,4,35,1010,124,9836,4278
3,0,Views,961,4,35,2247,124,10059,4278
0,0,Views,961,3,35,2034,124,11290,4278
7,0,Views,961,5,35,328,124,12828,4278
6,0,Views,961,4,35,1443,124,12869,4278
5,0,Views,961,3,35,728,124,13456,4278
0,0,Views,961,4,35,856,124,14033,4278
3,0,Views,961,4,35,260,124,14209,4278
6,0,Views,961,1,35,899,124,14957,4278
6,0,Views,961,6,35,1287,124,15287,4278
0,0,Views,961,1,35,171,124,16455,4278
3,0,Views,961,5,35,2352,124,20463,4278
1,0,Views,961,87,35,55237,124,20523,4278
0,0,Views,961,1,35,240,124,22251,4278
2,0,Views,961,1,35,1394,124,24047,4278
2,0,Views,961,3,35,743,124,25605,4278
2,0,Views,961,1,35,176,124,25608,4278
0,0,Views,961,6,35,1299,124,34642,4278
4,0,Views,961,1,35,431,124,39325,4278
2,0,Views,961,2,35,675,124,63417,4278
4,0,Views,961,0,35,119,124,80157,4278
4,0,Views,961,0,35,37,124,114220,4278
0,0,Views,507,3,36,411,83,15809,4325
6,0,Views,507,7,36,814,83,34956,4325
0,0,Views,507,1,36,81,83,66968,4325
4,3,Views,8164,12,194,489,611,12360,4376
2,3,Views,8164,3,194,82,611,14345,4376
0,3,Views,8164,6,194,150,611,17616,4376
6,3,Views,8164,3,194,43,611,112761,4376
7,1,Views,1912,2,126,2020,336,10220,4426
5,1,Views,1912,1,126,124,336,17339,4426
3,1,Views,1912,28,126,8203,336,17537,4426
4,1,Views,1912,26,126,1621,336,17595,4426
0,1,Views,1912,8,126,701,336,18016,4426
3,1,Views,1912,46,126,20989,336,18058,4426
6,1,Views,1912,22,126,20151,336,18844,4426
0,1,Views,1912,2,126,91,336,19246,4426
0,1,Views,1912,1,126,372,336,20656,4426
3,1,Views,1912,64,126,10871,336,23117,4426
1,1,Views,1912,2,126,381,336,27274,4426
3,1,Views,1912,0,126,302,336,30331,4426
3,1,Views,1912,11,126,6538,336,31326,4426
6,1,Views,1912,31,126,3893,336,31598,4426
3,1,Views,1912,32,126,3925,336,35971,4426
1,1,Views,1912,6,126,274,336,44001,4426
6,1,Views,1912,3,126,927,336,46872,4426
2,1,Views,1912,3,126,160,336,60484,4426
4,1,Views,1912,0,126,53,336,60990,4426
1,1,Views,1912,4,126,117,336,73733,4426
0,1,Views,1912,1,126,125,336,73882,4426
4,1,Views,1912,1,126,52,336,76845,4426
0,1,Views,1912,2,126,35,336,90515,4426
6,1,Views,1912,1,126,36,336,96683,4426
3,1,Views,1912,17,126,1870,336,100041,4426
2,1,Views,1912,13,126,1197,336,100267,4426
6,3,Views,1376,4,449,571,169,10359,4479
3,3,Views,1376,1,449,51,169,103879,4479
1,0,Views,1015,6,2,4283,190,10419,4496
0,0,Views,1015,4,2,1881,190,10454,4496
1,0,Views,1015,3,2,742,190,10543,4496
2,0,Views,1015,6,2,787,190,10591,4496
2,0,Views,1015,3,2,191,190,10805,4496
3,0,Views,1015,8,2,4665,190,10890,4496
0,0,Views,1015,7,2,2198,190,10951,4496
1,0,Views,1015,0,2,694,190,10985,4496
0,0,Views,1015,1,2,746,190,11115,4496
0,0,Views,1015,20,2,6464,190,11182,4496
0,0,Views,1015,8,2,2505,190,11315,4496
1,0,Views,1015,5,2,926,190,11351,4496
0,0,Views,1015,7,2,7045,190,11359,4496
0,0,Views,1015,6,2,722,190,11405,4496
0,0,Views,1015,1,2,635,190,11419,4496
0,0,Views,1015,1,2,585,190,11440,4496
1,0,Views,1015,0,2,343,190,11443,4496
3,0,Views,1015,3,2,211,190,11508,4496
6,0,Views,1015,2,2,1305,190,11590,4496
5,0,Views,1015,5,2,3555,190,11595,4496
0,0,Views,1015,4,2,1632,190,11632,4496
3,0,Views,1015,6,2,2294,190,11676,4496
4,0,Views,1015,3,2,607,190,11680,4496
1,0,Views,1015,1,2,1285,190,11703,4496
2,0,Views,1015,0,2,521,190,11752,4496
0,0,Views,1015,4,2,862,190,11821,4496
2,0,Views,1015,2,2,1280,190,11829,4496
1,0,Views,1015,2,2,293,190,11868,4496
0,0,Views,1015,3,2,2367,190,11876,4496
0,0,Views,1015,2,2,299,190,11896,4496
2,0,Views,1015,0,2,127,190,11953,4496
1,0,Views,1015,0,2,92,190,11983,4496
0,0,Views,1015,41,2,7350,190,12262,4496
0,0,Views,1015,2,2,404,190,12265,4496
2,0,Views,1015,9,2,4127,190,12313,4496
0,0,Views,1015,5,2,1605,190,12395,4496
3,0,Views,1015,3,2,858,190,12438,4496
0,0,Views,1015,1,2,167,190,12825,4496
14,0,Views,1015,4,2,519,190,12826,4496
0,0,Views,1015,0,2,315,190,12864,4496
5,0,Views,1015,4,2,664,190,12945,4496
9,0,Views,1015,0,2,475,190,13301,4496
0,0,Views,1015,4,2,1246,190,13331,4496
1,0,Views,1015,1,2,4423,190,13582,4496
2,0,Views,1015,0,2,326,190,14746,4496
0,0,Views,1015,1,2,711,190,14850,4496
4,11,Views,8814,5,314,255,516,20581,4598
0,11,Views,8814,2,314,366,516,35395,4598
0,11,Views,8814,2,314,130,516,43400,4598
3,11,Views,8814,9,314,192,516,49536,4598
3,0,Views,408,4,12,360,90,7128,4701
8,0,Views,408,1,12,4591,90,11079,4701
14,0,Views,408,3,12,589,90,11113,4701
6,0,Views,408,0,12,75,90,11328,4701
4,0,Views,408,12,12,8906,90,14078,4701
6,0,Views,408,3,12,359,90,14611,4701
2,0,Views,408,1,12,1536,90,15422,4701
2,0,Views,408,1,12,168,90,15849,4701
2,0,Views,408,8,12,12363,90,16665,4701
0,0,Views,408,2,12,426,90,16760,4701
0,0,Views,408,4,12,290,90,19236,4701
2,0,Views,408,3,12,765,90,19537,4701
0,0,Views,408,3,12,1722,90,19650,4701
5,0,Views,408,2,12,366,90,23282,4701
4,0,Views,408,2,12,8023,90,24980,4701
1,0,Views,408,2,12,171,90,32919,4701
7,0,Views,408,1,12,1221,90,33467,4701
6,0,Views,408,1,12,4201,90,35590,4701
0,0,Views,408,2,12,459,90,36330,4701
0,0,Views,408,1,12,3214,90,37797,4701
2,0,Views,408,3,12,144,90,49110,4701
1,0,Views,408,0,12,46,90,81969,4701
3,0,Views,334,0,103,82,85,11204,4751
3,0,Views,334,3,103,442,85,13977,4751
0,0,Views,334,2,103,798,85,15164,4751
0,0,Views,334,8,103,4434,85,15664,4751
0,0,Views,334,4,103,341,85,16375,4751
5,0,Views,334,6,103,363,85,17189,4751
5,0,Views,334,1,103,194,85,17243,4751
5,0,Views,334,3,103,526,85,18131,4751
0,0,Views,334,1,103,218,85,23615,4751
6,0,Views,334,2,103,2003,85,27773,4751
7,0,Views,334,2,103,86,85,31278,4751
0,0,Views,334,3,103,131,85,44077,4751
0,0,Views,334,0,103,90,85,63323,4751
0,0,Views,334,1,103,140,85,64496,4751
0,0,Views,330,5,3,314,104,17787,4810
3,0,Views,330,0,3,88,104,17870,4810
4,0,Views,330,7,3,5286,104,18468,4810
3,0,Views,330,2,3,343,104,22561,4810
3,0,Views,330,8,3,2143,104,29703,4810
2,0,Views,330,18,3,2101,104,30999,4810
11,0,Views,330,1,3,187,104,31519,4810
5,0,Views,330,4,3,154,104,35246,4810
0,4,Views,2052,3,505,896,159,12405,4812
0,4,Views,2052,1,505,955,159,14922,4812
0,4,Views,2052,1,505,221,159,25449,4812
0,4,Views,2052,1,505,1429,159,28318,4812
2,4,Views,2052,4,505,150,159,33513,4812
0,4,Views,2052,7,505,98,159,35799,4812
4,4,Views,2052,0,505,1831,159,41051,4812
0,0,Views,543,1,32,208,102,25620,4843
4,0,Views,543,9,32,258,102,25621,4843
0,0,Views,543,0,32,2491,102,27030,4843
0,0,Views,543,2,32,315,102,27032,4843
5,0,Views,543,9,32,5152,102,27033,4843
2,0,Views,543,2,32,114,102,27945,4843
6,0,Views,543,13,32,865,102,28566,4843
0,0,Views,543,1,32,206,102,60157,4843
3,0,Views,543,5,32,1083,102,82497,4843
4,412,Views,17791,6,2122,619,5927,13054,4856
0,412,Views,17791,2,2122,97,5927,14420,4856
0,412,Views,17791,2,2122,275,5927,20631,4856
5,412,Views,17791,3,2122,208,5927,21288,4856
2,412,Views,17791,3,2122,240,5927,22819,4856
12,412,Views,17791,16,2122,517,5927,24324,4856
2,412,Views,17791,12,2122,266,5927,32030,4856
11,412,Views,17791,7,2122,353,5927,47864,4856
8,412,Views,17791,4,2122,130,5927,51950,4856
2,412,Views,17791,8,2122,344,5927,63952,4856
5,3,Views,3544,8,358,796,460,11807,4862
0,3,Views,3544,9,358,461,460,37924,4862
5,3,Views,3544,4,358,186,460,76772,4862
4,3,Views,3544,0,358,48,460,78273,4862
1,3,Views,3544,4,358,92,460,79102,4862
3,3,Views,3544,3,358,238,460,90134,4862
0,3,Views,3544,2,358,37,460,104649,4862
0,15,Views,1183,5,157,1116,140,11544,4872
1,15,Views,1183,3,157,200,140,13414,4872
9,15,Views,1183,4,157,1706,140,14504,4872
7,15,Views,1183,1,157,410,140,22027,4872
1,15,Views,1183,4,157,333,140,22080,4872
8,15,Views,1183,3,157,102,140,22091,4872
2,15,Views,1183,14,157,661,140,23439,4872
1,15,Views,1183,9,157,203,140,23484,4872
0,15,Views,1183,4,157,166,140,23486,4872
2,15,Views,1183,2,157,250,140,25952,4872
5,15,Views,1183,4,157,439,140,29805,4872
0,15,Views,1183,1,157,97,140,48910,4872
0,15,Views,1183,2,157,73,140,56058,4872
8,0,Views,464,3,428,875,90,11887,5003
4,0,Views,464,1,428,323,90,11980,5003
6,0,Views,464,13,428,8989,90,12053,5003
9,0,Views,464,2,428,799,90,12067,5003
3,0,Views,464,6,428,1252,90,12118,5003
1,0,Views,464,0,428,542,90,15361,5003
6,0,Views,464,0,428,2643,90,16032,5003
1,0,Views,464,3,428,644,90,29253,5003
2,0,Views,464,30,428,20374,90,29713,5003
6,0,Views,464,2,428,305,90,45475,5003
3,0,Views,464,2,428,239,90,46189,5003
0,0,Views,464,2,428,270,90,66764,5003
0,0,Views,464,0,428,40,90,97206,5003
3,0,Views,464,2,428,134,90,107756,5003
0,0,Views,644,8,13,266,139,11974,5025
0,0,Views,644,2,13,71,139,16056,5025
7,0,Views,644,3,13,299,139,20666,5025
5,0,Views,644,18,13,6353,139,23472,5025
2,0,Views,644,10,13,1668,139,23479,5025
4,1,Views,742,6,28,246,175,32059,5176
4,1,Views,742,3,28,114,175,32060,5176
13,1,Views,742,9,28,334,175,32945,5176
0,1,Views,742,7,28,87,175,34637,5176
0,1,Views,742,6,28,186,175,35070,5176
3,1,Views,742,3,28,242,175,55098,5176
1,1,Views,742,2,28,84,175,57121,5176
2,1,Views,742,3,28,48,175,58393,5176
0,1,Views,742,2,28,18,175,58495,5176
8,1,Views,742,3,28,79,175,59965,5176
4,1,Views,742,2,28,80,175,59974,5176
0,1,Views,742,4,28,179,175,60175,5176
4,1,Views,742,7,28,105,175,62238,5176
5,1,Views,742,3,28,55,175,72568,5176
6,1,Views,742,1,28,76,175,79870,5176
2,0,Views,583,4,57,709,286,14399,5191
1,0,Views,583,3,57,994,286,20029,5191
2,0,Views,583,5,57,473,286,25271,5191
3,0,Views,583,3,57,114,286,26817,5191
0,0,Views,583,2,57,256,286,27695,5191
3,0,Views,583,1,57,2240,286,28094,5191
5,0,Views,583,5,57,421,286,33981,5191
0,0,Views,583,3,57,210,286,47945,5191
3,0,Views,583,4,57,334,286,57887,5191
0,0,Views,583,2,57,157,286,59209,5191
0,0,Views,583,1,57,24,286,61931,5191
1,0,Views,583,1,57,220,286,62553,5191
0,0,Views,583,2,57,116,286,80117,5191
0,0,Views,583,1,57,115,286,87031,5191
3,0,Views,184,2,35,888,131,12465,5221
10,0,Views,184,10,35,392,131,24586,5221
6,0,Views,184,3,35,398,131,40956,5221
2,0,Views,184,7,35,351,131,86912,5221
5,0,Views,184,5,35,78,131,87179,5221
0,1,Views,1621,12,174,360,249,15131,5256
0,1,Views,1621,10,174,2545,249,17039,5256
3,1,Views,1621,10,174,294,249,17413,5256
0,1,Views,911,3,75,122,88,18754,5264
0,1,Views,911,4,75,299,88,18803,5264
2,1,Views,911,3,75,693,88,21919,5264
2,1,Views,911,0,75,1286,88,22945,5264
2,1,Views,911,0,75,364,88,24624,5264
11,1,Views,911,6,75,201,88,24782,5264
0,1,Views,911,2,75,302,88,25340,5264
2,1,Views,911,3,75,412,88,27276,5264
1,1,Views,911,3,75,695,88,30119,5264
5,1,Views,911,12,75,804,88,33520,5264
4,1,Views,911,4,75,497,88,37943,5264
0,1,Views,911,3,75,403,88,38075,5264
2,1,Views,911,4,75,2025,88,38439,5264
0,1,Views,911,5,75,126,88,38884,5264
2,1,Views,911,0,75,59,88,43815,5264
3,1,Views,911,3,75,137,88,48483,5264
0,1,Views,911,1,75,51,88,49134,5264
1,1,Views,911,1,75,70,88,59515,5264
0,1,Views,911,1,75,38,88,100115,5264
0,1,Views,911,2,75,63,88,100952,5264
17,1,Views,911,3,75,71,88,102628,5264
0,1,Views,911,4,75,117,88,103409,5264
2,1,Views,911,0,75,28,88,112723,5264
3,1,Views,480,1,23,855,85,12469,5280
4,1,Views,480,2,23,293,85,12712,5280
2,1,Views,480,3,23,757,85,12715,5280
9,1,Views,480,6,23,718,85,12756,5280
0,1,Views,480,9,23,287,85,12885,5280
0,1,Views,480,1,23,278,85,13099,5280
0,1,Views,480,5,23,416,85,14701,5280
4,1,Views,480,2,23,149,85,14799,5280
2,1,Views,480,5,23,645,85,18511,5280
2,1,Views,480,3,23,4463,85,21447,5280
2,1,Views,480,1,23,161,85,26280,5280
6,1,Views,480,3,23,238,85,34205,5280
3,1,Views,480,1,23,142,85,35532,5280
2,1,Views,480,4,23,264,85,43312,5280
0,1,Views,480,1,23,113,85,59923,5280
0,1,Views,480,2,23,71,85,101020,5280
1,13,Views,1863,1,224,170,238,29362,5339
6,13,Views,1863,6,224,370,238,29669,5339
6,13,Views,1863,3,224,159,238,33101,5339
0,13,Views,1863,8,224,546,238,34165,5339
3,13,Views,1863,6,224,281,238,34272,5339
2,13,Views,1863,2,224,126,238,35061,5339
9,13,Views,1863,5,224,208,238,35183,5339
0,13,Views,1863,3,224,191,238,35487,5339
6,13,Views,1863,7,224,160,238,39266,5339
3,13,Views,1863,1,224,112,238,43096,5339
9,13,Views,1863,16,224,293,238,44319,5339
2,13,Views,1863,1,224,46,238,44471,5339
0,13,Views,1863,1,224,122,238,46537,5339
4,13,Views,1863,11,224,423,238,51198,5339
0,13,Views,1863,6,224,233,238,59548,5339
0,13,Views,1863,3,224,91,238,61325,5339
1,13,Views,1863,1,224,126,238,65936,5339
0,13,Views,1863,4,224,47,238,67355,5339
1,13,Views,1863,3,224,85,238,68864,5339
1,13,Views,1863,1,224,27,238,73413,5339
0,13,Views,1863,8,224,186,238,74656,5339
0,13,Views,1863,3,224,85,238,79262,5339
3,13,Views,1863,2,224,83,238,81780,5339
0,13,Views,1863,5,224,52,238,113513,5339
0,0,Views,407,4,40,613,164,13084,5405
0,0,Views,407,2,40,668,164,13126,5405
4,0,Views,407,1,40,943,164,13152,5405
1,0,Views,407,0,40,4868,164,13213,5405
9,0,Views,407,1,40,832,164,13550,5405
6,0,Views,407,-1,40,841,164,13615,5405
3,0,Views,407,0,40,165,164,13620,5405
4,0,Views,407,1,40,86,164,13671,5405
0,0,Views,407,1,40,2405,164,13685,5405
1,0,Views,407,-1,40,2365,164,13944,5405
5,0,Views,407,1,40,281,164,13948,5405
3,0,Views,407,3,40,4932,164,14076,5405
0,0,Views,407,0,40,183,164,14102,5405
0,0,Views,407,1,40,275,164,14111,5405
0,0,Views,407,2,40,442,164,14327,5405
0,0,Views,407,3,40,3661,164,14547,5405
1,0,Views,407,3,40,156,164,14565,5405
0,0,Views,407,1,40,346,164,14615,5405
0,0,Views,407,2,40,541,164,14635,5405
1,0,Views,407,0,40,1459,164,14682,5405
0,0,Views,407,4,40,965,164,14842,5405
8,0,Views,407,3,40,3599,164,14872,5405
5,0,Views,407,10,40,14256,164,14914,5405
3,0,Views,407,2,40,459,164,15069,5405
0,0,Views,407,2,40,255,164,15081,5405
2,0,Views,407,3,40,528,164,15211,5405
8,0,Views,407,2,40,723,164,15261,5405
0,0,Views,407,5,40,1918,164,15427,5405
0,0,Views,407,1,40,466,164,15477,5405
2,0,Views,407,2,40,4186,164,15501,5405
3,0,Views,407,0,40,420,164,15597,5405
0,0,Views,407,0,40,60,164,15606,5405
4,0,Views,407,0,40,1268,164,15974,5405
0,0,Views,407,1,40,117,164,16124,5405
1,0,Views,407,2,40,676,164,16170,5405
0,0,Views,407,2,40,512,164,16217,5405
0,0,Views,407,4,40,195,164,16245,5405
0,0,Views,407,2,40,1163,164,16348,5405
0,0,Views,407,2,40,115,164,16352,5405
1,0,Views,407,0,40,1440,164,16358,5405
0,0,Views,407,0,40,161,164,16729,5405
3,0,Views,407,2,40,2639,164,16953,5405
1,0,Views,407,4,40,396,164,17441,5405
4,0,Views,407,4,40,244,164,18033,5405
8,0,Views,407,2,40,426,164,18123,5405
1,0,Views,407,3,40,1291,164,18137,5405
2,0,Views,407,1,40,496,164,18206,5405
3,0,Views,407,0,40,731,164,18247,5405
4,0,Views,407,2,40,474,164,18287,5405
0,0,Views,407,0,40,479,164,18310,5405
0,0,Views,407,2,40,706,164,18339,5405
0,0,Views,407,6,40,5376,164,18391,5405
0,0,Views,407,1,40,888,164,18404,5405
3,0,Views,407,3,40,1582,164,18408,5405
7,0,Views,407,-1,40,1628,164,18655,5405
0,0,Views,407,1,40,349,164,18696,5405
6,0,Views,407,1,40,119,164,18700,5405
5,0,Views,407,0,40,98,164,18738,5405
1,0,Views,407,1,40,4018,164,18880,5405
5,0,Views,407,-1,40,503,164,18951,5405
0,0,Views,407,2,40,532,164,19080,5405
0,0,Views,407,0,40,77,164,19201,5405
2,0,Views,407,0,40,104,164,19491,5405
0,0,Views,407,2,40,123,164,19588,5405
3,0,Views,407,1,40,514,164,19590,5405
0,0,Views,407,1,40,151,164,20407,5405
8,0,Views,407,4,40,424,164,20822,5405
7,0,Views,407,0,40,170,164,27377,5405
0,1,Views,1855,0,406,586,294,13151,5429
0,1,Views,1855,3,406,324,294,13935,5429
6,1,Views,1855,9,406,2797,294,14140,5429
5,1,Views,1855,1,406,337,294,14364,5429
0,1,Views,1855,2,406,1206,294,15160,5429
2,1,Views,1855,4,406,5250,294,17480,5429
4,1,Views,1855,10,406,3521,294,18576,5429
5,1,Views,1855,5,406,2413,294,21964,5429
4,1,Views,1855,1,406,941,294,22494,5429
0,1,Views,1855,7,406,1465,294,27830,5429
9,1,Views,1855,10,406,697,294,29241,5429
2,1,Views,1855,5,406,230,294,30126,5429
5,1,Views,1855,18,406,1747,294,49052,5429
3,1,Views,1855,0,406,1103,294,50929,5429
2,1,Views,1855,4,406,133,294,69499,5429
0,1,Views,1855,6,406,150,294,70693,5429
1,7,Views,1403,2,161,2220,323,13458,5509
2,7,Views,1403,3,161,655,323,14444,5509
9,7,Views,1403,0,161,129,323,14719,5509
2,7,Views,1403,7,161,788,323,14721,5509
5,7,Views,1403,2,161,164,323,15262,5509
1,7,Views,1403,2,161,1670,323,15303,5509
8,7,Views,1403,3,161,525,323,15730,5509
6,7,Views,1403,2,161,2080,323,16178,5509
0,7,Views,1403,2,161,224,323,22148,5509
1,7,Views,1403,2,161,201,323,22842,5509
9,7,Views,1403,-1,161,1475,323,22850,5509
0,7,Views,1403,5,161,1325,323,29479,5509
0,7,Views,1403,9,161,2833,323,29981,5509
5,7,Views,1403,6,161,588,323,32040,5509
3,7,Views,1403,4,161,989,323,38524,5509
5,7,Views,1403,4,161,155,323,38591,5509
0,7,Views,1403,5,161,252,323,38613,5509
2,7,Views,1403,1,161,142,323,38904,5509
9,7,Views,1403,0,161,243,323,40456,5509
1,7,Views,1403,1,161,156,323,40506,5509
0,7,Views,1403,5,161,880,323,40870,5509
1,7,Views,1403,2,161,739,323,41074,5509
11,7,Views,1403,3,161,982,323,48688,5509
0,7,Views,1403,8,161,1167,323,48714,5509
11,7,Views,1403,3,161,293,323,48739,5509
5,7,Views,1403,0,161,1537,323,48766,5509
8,7,Views,1403,6,161,364,323,61756,5509
0,7,Views,1403,2,161,1363,323,62006,5509
0,7,Views,1403,2,161,469,323,62460,5509
5,7,Views,1403,4,161,72,323,65103,5509
2,7,Views,1403,4,161,191,323,65385,5509
1,7,Views,1403,2,161,230,323,65386,5509
0,7,Views,1403,6,161,1022,323,65390,5509
5,7,Views,1403,2,161,223,323,66378,5509
1,7,Views,1403,1,161,141,323,67236,5509
0,7,Views,1403,3,161,124,323,68277,5509
5,7,Views,1403,6,161,943,323,70054,5509
0,7,Views,1403,0,161,110,323,77316,5509
8,7,Views,1403,4,161,121,323,78354,5509
0,7,Views,1403,1,161,91,323,83865,5509
17,7,Views,1403,4,161,134,323,90702,5509
0,7,Views,1403,2,161,58,323,111559,5509
9,16,Views,15236,13,705,1285,2252,20543,5739
2,16,Views,15236,4,705,129,2252,67202,5739
0,16,Views,15236,5,705,121,2252,67791,5739
0,16,Views,15236,6,705,83,2252,88226,5739
10,16,Views,15236,7,705,179,2252,88398,5739
3,4,Views,2452,5,242,149,199,72819,5829
1,4,Views,2452,12,242,574,199,92097,5829
1,4,Views,2452,7,242,109,199,112241,5829
0,18,Views,11489,2,683,241,1319,14333,5836
6,18,Views,11489,40,683,2146,1319,14999,5836
0,18,Views,11489,1,683,198,1319,15000,5836
6,18,Views,11489,2,683,117,1319,15001,5836
0,18,Views,11489,2,683,397,1319,15489,5836
0,18,Views,11489,14,683,3130,1319,16889,5836
7,18,Views,11489,3,683,3199,1319,17258,5836
2,18,Views,11489,9,683,226,1319,17603,5836
8,18,Views,11489,11,683,162,1319,17850,5836
1,18,Views,11489,14,683,2096,1319,20520,5836
5,18,Views,11489,6,683,110,1319,20708,5836
2,18,Views,11489,7,683,2328,1319,23090,5836
7,18,Views,11489,3,683,378,1319,24903,5836
6,18,Views,11489,4,683,82,1319,25814,5836
3,18,Views,11489,3,683,185,1319,26164,5836
0,18,Views,11489,4,683,3288,1319,26346,5836
4,18,Views,11489,2,683,559,1319,27325,5836
2,18,Views,11489,8,683,302,1319,27586,5836
0,18,Views,11489,3,683,1785,1319,27869,5836
0,18,Views,11489,4,683,458,1319,30496,5836
3,18,Views,11489,6,683,350,1319,32519,5836
5,18,Views,11489,7,683,553,1319,33664,5836
9,18,Views,11489,4,683,192,1319,34414,5836
5,18,Views,11489,5,683,565,1319,34610,5836
3,18,Views,11489,14,683,344,1319,35414,5836
7,18,Views,11489,3,683,652,1319,35905,5836
0,18,Views,11489,10,683,515,1319,36345,5836
3,18,Views,11489,8,683,1628,1319,37732,5836
0,18,Views,11489,16,683,1735,1319,38370,5836
6,18,Views,11489,12,683,542,1319,38616,5836
3,18,Views,11489,3,683,963,1319,46964,5836
6,18,Views,11489,6,683,328,1319,47676,5836
4,18,Views,11489,3,683,206,1319,48367,5836
0,18,Views,11489,1,683,26,1319,66405,5836
6,18,Views,11489,15,683,366,1319,74776,5836
0,18,Views,11489,1,683,43,1319,79129,5836
2,18,Views,11489,4,683,64,1319,101178,5836
0,18,Views,11489,1,683,36,1319,105633,5836
0,18,Views,11489,1,683,27,1319,105732,5836
8,1,Views,549,5,40,10430,105,14377,5864
4,1,Views,549,4,40,224,105,14401,5864
3,1,Views,549,0,40,218,105,14402,5864
3,1,Views,549,3,40,350,105,14636,5864
2,1,Views,549,10,40,2545,105,16218,5864
3,1,Views,549,14,40,14462,105,16312,5864
2,1,Views,549,4,40,2176,105,16564,5864
0,1,Views,549,7,40,122,105,16696,5864
4,0,Views,603,11,67,466,98,17293,5880
1,0,Views,603,3,67,390,98,79138,5880
4,1,Views,1200,3,53,356,94,44262,6000
0,1,Views,1200,2,53,71,94,44673,6000
0,1,Views,1200,8,53,371,94,47516,6000
2,1,Views,1200,1,53,41,94,71493,6000
0,1,Views,1200,0,53,41,94,79987,6000
0,1,Views,1200,3,53,76,94,80112,6000
2,3,Views,1815,20,106,7663,265,15011,6082
2,3,Views,1815,2,106,160,265,15838,6082
0,3,Views,1815,10,106,1358,265,15900,6082
0,3,Views,1815,5,106,1221,265,16946,6082
4,3,Views,1815,22,106,3823,265,17109,6082
